"mes","CotacaoDolar","CotacaoBrentReais","ValorBrentEmDolar","Sigla_regiao","mediaPrecoEtanol","mediaPrecoGasolina","mediaTribEstadual","mediaTribFederal","mediaDistRev","medianaPrecoEtanol","medianaPrecoGasolina","medianaTribEstadual","medianaTribFederal","medianaDistRev","MediaIPCAMes","MedianaIPCAMes","mediaGasolinaBomba","ImpPercMedia","medianaGasolinaBomba","ImpPercMediana","PIM","Estoque_Empregos","mediaCDI","IBC","MassaRendimento"
"2018-10",3.75897692307692,308.010935846154,81.8915384615385,"SE",0.536598,1.499712,1.32572485054913,0.686868,0.656097149450871,0.536598,1.499712,1.32572485054913,0.686868,0.656097149450871,0.227103124435615,0.227103124435615,4.705,28.1769362497158,4.705,28.1769362497158,80.6,"38.916.964,00",6.4,"139,75","149095"
"2018-10",3.75897692307692,308.010935846154,81.8915384615385,"CO",0.536598,1.5688868,1.3468000996996,0.686868,0.670847100300397,0.536598,1.5688868,1.3468000996996,0.686868,0.670847100300397,0.24993670886076,0.24993670886076,4.81,28.0000020727568,4.81,28.0000020727568,80.6,"38.916.964,00",6.4,"139,75","149095"
"2018-10",3.75897692307692,308.010935846154,81.8915384615385,"N",0.537003,1.410287,1.26604468703076,0.686868,0.959797312969243,0.537003,1.410287,1.26604468703076,0.686868,0.959797312969243,0.491225806451613,0.491225806451613,4.86,26.050302202279,4.86,26.050302202279,80.6,"38.916.964,00",6.4,"139,75","149095"
"2018-10",3.75897692307692,308.010935846154,81.8915384615385,"BR",0.536707753773773,1.4683804,1.31555713070718,0.686868,0.701486715519048,0.536707753773773,1.4683804,1.31555713070718,0.686868,0.701486715519048,0.45,0.45,4.709,27.9370807115562,4.709,27.9370807115562,80.6,"38.916.964,00",6.4,"139,75","149095"
"2018-10",3.75897692307692,308.010935846154,81.8915384615385,"S",0.536598,1.4617301,1.29349508207018,0.686868,0.627308817929823,0.536598,1.4617301,1.29349508207018,0.686868,0.627308817929823,0.373563928350834,0.373563928350834,4.606,28.0828285295306,4.606,28.0828285295306,80.6,"38.916.964,00",6.4,"139,75","149095"
"2018-10",3.75897692307692,308.010935846154,81.8915384615385,"NE",0.537003,1.4302817,1.3200027173266,0.686868,0.737844582673396,0.537003,1.4302817,1.3200027173266,0.686868,0.737844582673396,0.177168030207678,0.177168030207678,4.712,28.0136400111757,4.712,28.0136400111757,80.6,"38.916.964,00",6.4,"139,75","149095"
"2018-11",3.78119285714286,250.519544714286,66.33,"SE",0.491346,1.1974482,1.3078135363212,0.686868,0.829524263678801,0.491346,1.1974482,1.3078135363212,0.686868,0.829524263678801,-0.166173017879718,-0.166173017879718,4.513,28.9788064773144,4.513,28.9788064773144,75.2,"38.980.132,00",6.4,"137,61","148682"
"2018-11",3.78119285714286,250.519544714286,66.33,"BR",0.502921364673869,1.1644741,1.30005411694443,0.686868,0.850682418381697,0.502921364673869,1.1644741,1.30005411694443,0.686868,0.850682418381697,-0.21,-0.21,4.505,28.8580270131949,4.505,28.8580270131949,75.2,"38.980.132,00",6.4,"137,61","148682"
"2018-11",3.78119285714286,250.519544714286,66.33,"NE",0.53406,1.1087167,1.32504869215261,0.686868,0.877306607847394,0.53406,1.1087167,1.32504869215261,0.686868,0.877306607847394,-0.119395846444305,-0.119395846444305,4.532,29.2376145664742,4.532,29.2376145664742,75.2,"38.980.132,00",6.4,"137,61","148682"
"2018-11",3.78119285714286,250.519544714286,66.33,"S",0.491346,1.1495529,1.27404049147862,0.686868,0.816192608521384,0.491346,1.1495529,1.27404049147862,0.686868,0.816192608521384,-0.217912291537986,-0.217912291537986,4.418,28.8374941484522,4.418,28.8374941484522,75.2,"38.980.132,00",6.4,"137,61","148682"
"2018-11",3.78119285714286,250.519544714286,66.33,"CO",0.491346,1.2527457,1.30462603685113,0.686868,0.766414263148866,0.491346,1.2527457,1.30462603685113,0.686868,0.766414263148866,0.0545316455696203,0.0545316455696203,4.502,28.9788102365867,4.502,28.9788102365867,75.2,"38.980.132,00",6.4,"137,61","148682"
"2018-11",3.78119285714286,250.519544714286,66.33,"N",0.53406,1.088941,1.25418183845506,0.686868,1.05394916154494,0.53406,1.088941,1.25418183845506,0.686868,1.05394916154494,0,0,4.618,27.1585499881997,4.618,27.1585499881997,75.2,"38.980.132,00",6.4,"137,61","148682"
"2018-12",3.88477777777778,229.298921666667,59.0222222222222,"SE",0.492318,1.2052957,1.2829127066387,0.686868,0.693605593361303,0.492318,1.2052957,1.2829127066387,0.686868,0.693605593361303,0.0166173017879718,0.0166173017879718,4.361,29.4178561485599,4.361,29.4178561485599,59.7,"38.637.774,00",6.4,"136,34","155770"
"2018-12",3.88477777777778,229.298921666667,59.0222222222222,"BR",0.500805625171737,1.1926667,1.27934277811738,0.686868,0.684316896710878,0.500805625171737,1.1926667,1.27934277811738,0.686868,0.684316896710878,0.15,0.15,4.34399999999999,29.4508006012289,4.34399999999999,29.4508006012289,59.7,"38.637.774,00",6.4,"136,34","155770"
"2018-12",3.88477777777778,229.298921666667,59.0222222222222,"S",0.492318,1.2208812,1.27122336571824,0.686868,0.570709434281757,0.492318,1.2208812,1.27122336571824,0.686868,0.570709434281757,0.134898085237801,0.134898085237801,4.242,29.9675475181103,4.242,29.9675475181103,59.7,"38.637.774,00",6.4,"136,34","155770"
"2018-12",3.88477777777778,229.298921666667,59.0222222222222,"NE",0.523638,1.1421069,1.31126777721299,0.686868,0.715119322787014,0.523638,1.1421069,1.31126777721299,0.686868,0.715119322787014,0.21568281938326,0.21568281938326,4.379,29.9444571183601,4.379,29.9444571183601,59.7,"38.637.774,00",6.4,"136,34","155770"
"2018-12",3.88477777777778,229.298921666667,59.0222222222222,"N",0.523638,1.1192798,1.22173058954402,0.686868,0.781483610455984,0.523638,1.1192798,1.22173058954402,0.686868,0.781483610455984,0.436645161290323,0.436645161290323,4.333,28.195951754997,4.333,28.195951754997,59.7,"38.637.774,00",6.4,"136,34","155770"
"2018-12",3.88477777777778,229.298921666667,59.0222222222222,"CO",0.492318,1.2801353,1.25592673837621,0.686868,0.685751961623795,0.492318,1.2801353,1.25592673837621,0.686868,0.685751961623795,-0.0136329113924051,-0.0136329113924051,4.40100000000001,28.5373037576962,4.40100000000001,28.5373037576962,59.7,"38.637.774,00",6.4,"136,34","155770"
"2019-01",3.724675,220.280073666667,59.1341666666667,"SE",0.493965,1.1634959,1.25899748012593,0.686868,0.744673619874069,0.493965,1.1634959,1.25899748012593,0.686868,0.744673619874069,0.204946722051653,0.204946722051653,4.348,28.9557838115439,4.348,28.9557838115439,65.9,"38.682.440,00",6.4,"133,44","175454"
"2019-01",3.724675,220.280073666667,59.1341666666667,"S",0.493965,1.1346171,1.23087016219686,0.686868,0.689679737803141,0.493965,1.1346171,1.23087016219686,0.686868,0.689679737803141,0.0415071031500927,0.0415071031500927,4.236,29.0573692681034,4.236,29.0573692681034,65.9,"38.682.440,00",6.4,"133,44","175454"
"2019-01",3.724675,220.280073666667,59.1341666666667,"BR",0.502650181964528,1.1443042,1.25482252358461,0.686868,0.741355094450864,0.502650181964528,1.1443042,1.25482252358461,0.686868,0.741355094450864,0.32,0.32,4.33,28.9797349557647,4.33,28.9797349557647,65.9,"38.682.440,00",6.4,"133,44","175454"
"2019-01",3.724675,220.280073666667,59.1341666666667,"N",0.526014,1.0783852,1.18992408142504,0.686868,0.840808718574965,0.526014,1.0783852,1.18992408142504,0.686868,0.840808718574965,0.272903225806452,0.272903225806452,4.32200000000001,27.5317927215418,4.32200000000001,27.5317927215418,65.9,"38.682.440,00",6.4,"133,44","175454"
"2019-01",3.724675,220.280073666667,59.1341666666667,"NE",0.526014,1.1110746,1.30076806262827,0.686868,0.722275337371726,0.526014,1.1110746,1.30076806262827,0.686868,0.722275337371726,0.142504719949654,0.142504719949654,4.347,29.9233508771169,4.347,29.9233508771169,65.9,"38.682.440,00",6.4,"133,44","175454"
"2019-01",3.724675,220.280073666667,59.1341666666667,"CO",0.493965,1.2377807,1.23989212495494,0.686868,0.744494175045058,0.493965,1.2377807,1.23989212495494,0.686868,0.744494175045058,-0.077253164556962,-0.077253164556962,4.403,28.1601663628195,4.403,28.1601663628195,65.9,"38.682.440,00",6.4,"133,44","175454"
"2019-02",3.72569166666667,236.858710416667,63.5675,"SE",0.507114,1.2112379,1.23139032288085,0.686868,0.613389777119152,0.507114,1.2112379,1.23139032288085,0.686868,0.613389777119152,0.243720426223587,0.243720426223587,4.25,28.9738899501376,4.25,28.9738899501376,76.1,"38.874.943,00",6.4,"133,74","176280"
"2019-02",3.72569166666667,236.858710416667,63.5675,"S",0.507114,1.1725479,1.19847511414764,0.686868,0.521994985852364,0.507114,1.1725479,1.19847511414764,0.686868,0.521994985852364,0.0778258184064237,0.0778258184064237,4.087,29.3240791325578,4.087,29.3240791325578,76.1,"38.874.943,00",6.4,"133,74","176280"
"2019-02",3.72569166666667,236.858710416667,63.5675,"N",0.538974,1.1183308,1.13806680901114,0.686868,0.737760390988858,0.538974,1.1183308,1.13806680901114,0.686868,0.737760390988858,0.846,0.846,4.22,26.9684077964725,4.22,26.9684077964725,76.1,"38.874.943,00",6.4,"133,74","176280"
"2019-02",3.72569166666667,236.858710416667,63.5675,"CO",0.507114,1.2878587,1.19566646567311,0.686868,0.555492834326893,0.507114,1.2878587,1.19566646567311,0.686868,0.555492834326893,0.395354430379747,0.395354430379747,4.233,28.2463138595112,4.233,28.2463138595112,76.1,"38.874.943,00",6.4,"133,74","176280"
"2019-02",3.72569166666667,236.858710416667,63.5675,"NE",0.538974,1.1669561,1.27064438345396,0.686868,0.601557516546036,0.538974,1.1669561,1.27064438345396,0.686868,0.601557516546036,0.0693266205160478,0.0693266205160478,4.265,29.7923653799288,4.265,29.7923653799288,76.1,"38.874.943,00",6.4,"133,74","176280"
"2019-02",3.72569166666667,236.858710416667,63.5675,"BR",0.515747963536767,1.1907176,1.22242204549694,0.686868,0.602244390966297,0.515747963536767,1.1907176,1.22242204549694,0.686868,0.602244390966297,0.43,0.43,4.218,28.9810821597188,4.218,28.9810821597188,76.1,"38.874.943,00",6.4,"133,74","176280"
"2019-03",3.8555,254.904415769231,66.1061538461538,"S",0.501957,1.323198,1.19552995808991,0.686868,0.606447041910093,0.501957,1.323198,1.19552995808991,0.686868,0.606447041910093,0.612229771463866,0.612229771463866,4.314,27.7127945778838,4.314,27.7127945778838,73.8,"38.836.331,00",6.4,"138,99","170110"
"2019-03",3.8555,254.904415769231,66.1061538461538,"N",0.54513,1.264871,1.13639207991231,0.686868,0.795738920087692,0.54513,1.264871,1.13639207991231,0.686868,0.795738920087692,0.445741935483871,0.445741935483871,4.429,25.6579832899596,4.429,25.6579832899596,73.8,"38.836.331,00",6.4,"138,99","170110"
"2019-03",3.8555,254.904415769231,66.1061538461538,"NE",0.54513,1.2842598,1.26599159818961,0.686868,0.646750601810393,0.54513,1.2842598,1.26599159818961,0.686868,0.646750601810393,0.292712397734424,0.292712397734424,4.429,28.5841408487155,4.429,28.5841408487155,73.8,"38.836.331,00",6.4,"138,99","170110"
"2019-03",3.8555,254.904415769231,66.1061538461538,"CO",0.501957,1.43445,1.19639268559744,0.686868,0.475332314402562,0.501957,1.43445,1.19639268559744,0.686868,0.475332314402562,0.0545316455696203,0.0545316455696203,4.295,27.8554757997076,4.295,27.8554757997076,73.8,"38.836.331,00",6.4,"138,99","170110"
"2019-03",3.8555,254.904415769231,66.1061538461538,"SE",0.501957,1.3640196,1.20926185400434,0.686868,0.592893545995658,0.501957,1.3640196,1.20926185400434,0.686868,0.592893545995658,0.432049846487267,0.432049846487267,4.355,27.7672067509607,4.355,27.7672067509607,73.8,"38.836.331,00",6.4,"138,99","170110"
"2019-03",3.8555,254.904415769231,66.1061538461538,"BR",0.513656752284145,1.3350313,1.21153036535911,0.686868,0.614913582356747,0.513656752284145,1.3350313,1.21153036535911,0.686868,0.614913582356747,0.75,0.75,4.362,27.7746530343675,4.362,27.7746530343675,73.8,"38.836.331,00",6.4,"138,99","170110"
"2019-04",3.90308333333333,277.542464666667,71.1008333333333,"S",0.568026,1.4070312,1.22435874543607,0.686868,0.569716054563933,0.568026,1.4070312,1.22435874543607,0.686868,0.569716054563933,0.430636195182211,0.430636195182211,4.456,27.4766325277394,4.456,27.4766325277394,81.7,"38.972.715,00",6.4,"139,46","151464"
"2019-04",3.90308333333333,277.542464666667,71.1008333333333,"N",0.5373,1.3324252,1.17929445192642,0.686868,0.756112348073584,0.5373,1.3324252,1.17929445192642,0.686868,0.756112348073584,0.564,0.564,4.492,26.2532157597155,4.492,26.2532157597155,81.7,"38.972.715,00",6.4,"139,46","151464"
"2019-04",3.90308333333333,277.542464666667,71.1008333333333,"NE",0.5373,1.3595009,1.28684777720919,0.686868,0.712483322790806,0.5373,1.3595009,1.28684777720919,0.686868,0.712483322790806,0.319672750157332,0.319672750157332,4.583,28.0787208642634,4.583,28.0787208642634,81.7,"38.972.715,00",6.4,"139,46","151464"
"2019-04",3.90308333333333,277.542464666667,71.1008333333333,"CO",0.568026,1.5119906,1.2236923896682,0.686868,0.477423010331803,0.568026,1.5119906,1.2236923896682,0.686868,0.477423010331803,0.281746835443038,0.281746835443038,4.468,27.3879227768173,4.468,27.3879227768173,81.7,"38.972.715,00",6.4,"139,46","151464"
"2019-04",3.90308333333333,277.542464666667,71.1008333333333,"SE",0.568026,1.458832,1.24460953099492,0.686868,0.53966446900508,0.568026,1.458832,1.24460953099492,0.686868,0.53966446900508,0.27141592920354,0.27141592920354,4.498,27.670287483213,4.498,27.670287483213,81.7,"38.972.715,00",6.4,"139,46","151464"
"2019-04",3.90308333333333,277.542464666667,71.1008333333333,"BR",0.559699347029796,1.4188791,1.24230399582899,0.686868,0.596249557141213,0.559699347029796,1.4188791,1.24230399582899,0.686868,0.596249557141213,0.57,0.57,4.504,27.5822379180504,4.504,27.5822379180504,81.7,"38.972.715,00",6.4,"139,46","151464"
"2019-05",3.98662857142857,286.596511428571,71.8807142857143,"N",0.5373,1.3970886,1.21630907218607,0.686868,0.705434327813932,0.5373,1.3970886,1.21630907218607,0.686868,0.705434327813932,0.0454838709677419,0.0454838709677419,4.543,26.7732571469529,4.543,26.7732571469529,82,"39.013.389,00",6.4,"139,26","149699"
"2019-05",3.98662857142857,286.596511428571,71.8807142857143,"NE",0.5373,1.4506341,1.31946712968186,0.686868,0.644730770318138,0.5373,1.4506341,1.31946712968186,0.686868,0.644730770318138,0.0423662680931403,0.0423662680931403,4.639,28.4429215279556,4.639,28.4429215279556,82,"39.013.389,00",6.4,"139,26","149699"
"2019-05",3.98662857142857,286.596511428571,71.8807142857143,"SE",0.514485,1.5088662,1.28511934422662,0.686868,0.539661455773376,0.514485,1.5088662,1.28511934422662,0.686868,0.539661455773376,0.0720083077478779,0.0720083077478779,4.535,28.3378025187789,4.535,28.3378025187789,82,"39.013.389,00",6.4,"139,26","149699"
"2019-05",3.98662857142857,286.596511428571,71.8807142857143,"BR",0.520667795922516,1.4818343,1.28594549351355,0.686868,0.57368441056393,0.520667795922516,1.4818343,1.28594549351355,0.686868,0.57368441056393,0.13,0.13,4.549,28.2687512313377,4.549,28.2687512313377,82,"39.013.389,00",6.4,"139,26","149699"
"2019-05",3.98662857142857,286.596511428571,71.8807142857143,"CO",0.514485,1.5785885,1.30065647692761,0.686868,0.474402023072392,0.514485,1.5785885,1.30065647692761,0.686868,0.474402023072392,0.218126582278481,0.218126582278481,4.555,28.5544780884217,4.555,28.5544780884217,82,"39.013.389,00",6.4,"139,26","149699"
"2019-05",3.98662857142857,286.596511428571,71.8807142857143,"S",0.514485,1.4765564,1.27179926387867,0.686868,0.528291336121332,0.514485,1.4765564,1.27179926387867,0.686868,0.528291336121332,0.062260654725139,0.062260654725139,4.478,28.401055468483,4.478,28.401055468483,82,"39.013.389,00",6.4,"139,26","149699"
"2019-06",3.8554,245.894381333333,63.7833333333333,"N",0.5373,1.2053468,1.20900674173932,0.686868,0.948478458260679,0.5373,1.2053468,1.20900674173932,0.686868,0.948478458260679,0.145548387096774,0.145548387096774,4.587,26.3572431161831,4.587,26.3572431161831,73.6,"39.072.919,00",6.4,"135,01","149690"
"2019-06",3.8554,245.894381333333,63.7833333333333,"SE",0.496422,1.3359511,1.28558776837899,0.686868,0.603171131621015,0.496422,1.3359511,1.28558776837899,0.686868,0.603171131621015,-0.0221564023839624,-0.0221564023839624,4.408,29.1648767781077,4.408,29.1648767781077,73.6,"39.072.919,00",6.4,"135,01","149690"
"2019-06",3.8554,245.894381333333,63.7833333333333,"S",0.496422,1.2709154,1.27179926387867,0.686868,0.573995336121332,0.496422,1.2709154,1.27179926387867,0.686868,0.573995336121332,-0.212723903644225,-0.212723903644225,4.3,29.5767270669458,4.3,29.5767270669458,73.6,"39.072.919,00",6.4,"135,01","149690"
"2019-06",3.8554,245.894381333333,63.7833333333333,"NE",0.5373,1.2450807,1.32034602223187,0.686868,0.717405277768132,0.5373,1.2450807,1.32034602223187,0.686868,0.717405277768132,0.00385147891755821,0.00385147891755821,4.507,29.2954520131322,4.507,29.2954520131322,73.6,"39.072.919,00",6.4,"135,01","149690"
"2019-06",3.8554,245.894381333333,63.7833333333333,"CO",0.496422,1.3819046,1.29009766452229,0.686868,0.59170773547771,0.496422,1.3819046,1.29009766452229,0.686868,0.59170773547771,-0.0454430379746835,-0.0454430379746835,4.447,29.0105164048188,4.447,29.0105164048188,73.6,"39.072.919,00",6.4,"135,01","149690"
"2019-06",3.8554,245.894381333333,63.7833333333333,"BR",0.507499814232767,1.2975312,1.28480790168171,0.686868,0.648293084085527,0.507499814232767,1.2975312,1.28480790168171,0.686868,0.648293084085527,0.01,0.01,4.425,29.0352068176657,4.425,29.0352068176657,73.6,"39.072.919,00",6.4,"135,01","149690"
"2019-07",3.77475384615385,242.057033615385,64.1315384615385,"CO",0.486945,1.2985897,1.22231146833101,0.686868,0.585285831668994,0.486945,1.2985897,1.22231146833101,0.686868,0.585285831668994,-0.0999746835443038,-0.0999746835443038,4.28,28.5586791666124,4.28,28.5586791666124,81.7,"39.124.544,00",6.4,"142,92","150196"
"2019-07",3.77475384615385,242.057033615385,64.1315384615385,"BR",0.512171065033302,1.2061133,1.24646458704206,0.686868,0.660383047924641,0.512171065033302,1.2061133,1.24646458704206,0.686868,0.660383047924641,0.19,0.19,4.312,28.9068781781554,4.312,28.9068781781554,81.7,"39.124.544,00",6.4,"142,92","150196"
"2019-07",3.77475384615385,242.057033615385,64.1315384615385,"S",0.505224,1.1908636,1.21932466514477,0.686868,0.591719734855227,0.505224,1.1908636,1.21932466514477,0.686868,0.591719734855227,0.280172946263125,0.280172946263125,4.194,29.0730726071715,4.194,29.0730726071715,81.7,"39.124.544,00",6.4,"142,92","150196"
"2019-07",3.77475384615385,242.057033615385,64.1315384615385,"NE",0.5373,1.1233897,1.28329012372617,0.686868,0.763152176273828,0.5373,1.1233897,1.28329012372617,0.686868,0.763152176273828,-0.053920704845815,-0.053920704845815,4.394,29.2055103260394,4.394,29.2055103260394,81.7,"39.124.544,00",6.4,"142,92","150196"
"2019-07",3.77475384615385,242.057033615385,64.1315384615385,"N",0.5373,1.1370991,1.22565493071546,0.686868,0.825077969284537,0.5373,1.1370991,1.22565493071546,0.686868,0.825077969284537,0.0272903225806452,0.0272903225806452,4.412,27.7800301612752,4.412,27.7800301612752,81.7,"39.124.544,00",6.4,"142,92","150196"
"2019-07",3.77475384615385,242.057033615385,64.1315384615385,"SE",0.505224,1.2570089,1.25151900100837,0.686868,0.613380098991628,0.505224,1.2570089,1.25151900100837,0.686868,0.613380098991628,0.155094816687737,0.155094816687737,4.314,29.0106398008431,4.314,29.0106398008431,81.7,"39.124.544,00",6.4,"142,92","150196"
"2019-08",4.02208571428571,238.797102428571,59.3864285714286,"CO",0.49923,1.3274904,1.21708094865071,0.686868,0.593330651349288,0.49923,1.3274904,1.21708094865071,0.686868,0.593330651349288,0.0499873417721519,0.0499873417721519,4.324,28.1471079706455,4.324,28.1471079706455,85.1,"39.252.375,00",5.9,"141,77","151819"
"2019-08",4.02208571428571,238.797102428571,59.3864285714286,"S",0.521748,1.1654304,1.21096178682607,0.686868,0.543991813173929,0.521748,1.1654304,1.21096178682607,0.686868,0.543991813173929,-0.0207535515750463,-0.0207535515750463,4.129,29.3282099013337,4.129,29.3282099013337,85.1,"39.252.375,00",5.9,"141,77","151819"
"2019-08",4.02208571428571,238.797102428571,59.3864285714286,"BR",0.523812335414393,1.1953458,1.2383912742576,0.686868,0.658582590328009,0.523812335414393,1.1953458,1.2383912742576,0.686868,0.658582590328009,0.11,0.11,4.303,28.7797182025935,4.303,28.7797182025935,85.1,"39.252.375,00",5.9,"141,77","151819"
"2019-08",4.02208571428571,238.797102428571,59.3864285714286,"N",0.5373,1.1063004,1.20963099831401,0.686868,0.785900601685988,0.5373,1.1063004,1.20963099831401,0.686868,0.785900601685988,-0.181935483870968,-0.181935483870968,4.326,27.9618816068888,4.326,27.9618816068888,85.1,"39.252.375,00",5.9,"141,77","151819"
"2019-08",4.02208571428571,238.797102428571,59.3864285714286,"NE",0.5373,1.1303247,1.28471498556763,0.686868,0.757792314432371,0.5373,1.1303247,1.28471498556763,0.686868,0.757792314432371,0.0154059156702329,0.0154059156702329,4.397,29.2179892100894,4.397,29.2179892100894,85.1,"39.252.375,00",5.9,"141,77","151819"
"2019-08",4.02208571428571,238.797102428571,59.3864285714286,"SE",0.521748,1.2298821,1.23967373251773,0.686868,0.653828167482274,0.521748,1.2298821,1.23967373251773,0.686868,0.653828167482274,0.18279031966769,0.18279031966769,4.332,28.616660492099,4.332,28.616660492099,85.1,"39.252.375,00",5.9,"141,77","151819"
